client_id,quali_relation
1863802,Difficult client
1456065,Difficult client
2233873,Difficult client
1371799,Difficult client
1455710,Difficult client
1823257,Difficult client
486416,Difficult client
1744921,Difficult client
1730898,Difficult client
1682985,Difficult client
1326247,Difficult client
1879474,Difficult client
530062,Difficult client
1236400,Difficult client
464351,Difficult client
1615287,Difficult client
1124578,Difficult client
1876429,Difficult client
174684,Difficult client
1727653,Difficult client
1476688,Difficult client
23286,Difficult client
1528165,Difficult client
1576427,Difficult client
450667,Difficult client
1388315,Difficult client
1018855,Difficult client
1081498,Difficult client
826473,Difficult client
1291791,Difficult client
67016,Difficult client
684193,Difficult client
288716,Difficult client
360007,Difficult client
111093,Difficult client
856651,Difficult client
1540659,Difficult client
680288,Difficult client
1720784,Difficult client
1827317,Difficult client
1323076,Difficult client
1461965,Difficult client
349036,Difficult client
975390,Difficult client
553010,Difficult client
1897850,Difficult client
117324,Difficult client
264900,Difficult client
1258888,Difficult client
1040081,Difficult client
1035687,Difficult client
385150,Difficult client
1350142,Difficult client
1283505,Difficult client
845381,Difficult client
1540781,Difficult client
1453711,Difficult client
1509183,Difficult client
2264816,Difficult client
956454,Difficult client
1891573,Difficult client
925537,Difficult client
1671545,Difficult client
1759044,Difficult client
284604,Difficult client
2267079,Difficult client
1275219,Difficult client
83410,Difficult client
559457,Difficult client
1594689,Difficult client
1015520,Difficult client
2173043,Difficult client
2016472,Difficult client
1097663,Difficult client
23226,Difficult client
554162,Difficult client
1810123,Difficult client
2082594,Difficult client
315340,Difficult client
1174484,Difficult client
753887,Difficult client
1791515,Difficult client
382363,Difficult client
556562,Difficult client
900398,Difficult client
1348852,Difficult client
544976,Difficult client
1495232,Difficult client
1300890,Difficult client
212657,Difficult client
384506,Difficult client
1033494,Difficult client
1001999,Difficult client
314141,Difficult client
918370,Difficult client
1376203,Difficult client
1660915,Difficult client
681718,Difficult client
58315,Difficult client
545383,Difficult client
1510990,Difficult client
1933529,Difficult client
1065807,Difficult client
1922497,Difficult client
2265381,Difficult client
2154501,Difficult client
2005310,Difficult client
1674455,Difficult client
366142,Difficult client
1065541,Difficult client
1373589,Difficult client
910297,Difficult client
633038,Difficult client
1582843,Difficult client
612049,Difficult client
1714976,Difficult client
1894059,Difficult client
190145,Difficult client
2267491,Difficult client
1719373,Difficult client
1437178,Difficult client
689905,Difficult client
2249264,Difficult client
1678042,Difficult client
1120626,Difficult client
796093,Difficult client
956178,Difficult client
444716,Difficult client
235334,Difficult client
1834952,Difficult client
77140,Difficult client
1525130,Difficult client
110368,Difficult client
1020954,Difficult client
543937,Difficult client
1280124,Difficult client
1750669,Difficult client
1858179,Difficult client
738261,Difficult client
1606369,Difficult client
2146496,Difficult client
1127167,Difficult client
1340854,Difficult client
1133394,Difficult client
1777280,Difficult client
898940,Difficult client
1951175,Difficult client
60923,Difficult client
2128861,Difficult client
1477058,Difficult client
13691,Difficult client
1344799,Difficult client
254733,Difficult client
2272371,Difficult client
2056849,Difficult client
2074493,Difficult client
784663,Difficult client
478313,Difficult client
2112437,Difficult client
1309823,Difficult client
1879210,Difficult client
1800966,Difficult client
216645,Difficult client
663620,Difficult client
845755,Difficult client
1994411,Difficult client
77475,Difficult client
269147,Difficult client
810579,Difficult client
271317,Difficult client
173190,Difficult client
136235,Difficult client
105799,Difficult client
218905,Difficult client
81382,Difficult client
1482207,Difficult client
2030776,Difficult client
415512,Difficult client
1323221,Difficult client
1983646,Difficult client
233281,Difficult client
1518141,Difficult client
968172,Difficult client
430344,Difficult client
1876709,Difficult client
2136446,Difficult client
405351,Difficult client
1269649,Difficult client
123732,Difficult client
607335,Difficult client
1260554,Difficult client
1309370,Difficult client
468806,Difficult client
1896963,Difficult client
968095,Difficult client
1833069,Difficult client
1581293,Difficult client
2068422,Difficult client
440557,Difficult client
671591,Difficult client
1687823,Difficult client
332138,Difficult client
2180313,Difficult client
596659,Difficult client
57078,Difficult client
2192155,Difficult client
1268138,Difficult client
985303,Difficult client
2089221,Difficult client
1945140,Difficult client
844006,Difficult client
753604,Difficult client
1384219,Difficult client
1649994,Difficult client
2067588,Difficult client
1905264,Difficult client
1819975,Difficult client
1024751,Difficult client
627329,Difficult client
1725694,Difficult client
114242,Difficult client
1801854,Difficult client
433484,Difficult client
570500,Difficult client
217918,Difficult client
1568398,Difficult client
662481,Difficult client
239650,Difficult client
388419,Difficult client
1835682,Difficult client
452705,Difficult client
2051087,Difficult client
1217949,Difficult client
1845037,Difficult client
2035150,Difficult client
56239,Difficult client
19658,Difficult client
1324146,Difficult client
1060150,Difficult client
2068376,Difficult client
1503453,Difficult client
939265,Difficult client
1155665,Difficult client
1610066,Difficult client
1871223,Difficult client
1354072,Difficult client
1863278,Difficult client
1749659,Difficult client
315985,Difficult client
608478,Difficult client
331687,Difficult client
810428,Difficult client
1266224,Difficult client
613409,Difficult client
1044851,Difficult client
1352880,Difficult client
947867,Difficult client
801962,Difficult client
721946,Difficult client
1605516,Difficult client
2121904,Difficult client
98801,Difficult client
266989,Difficult client
753449,Difficult client
1753606,Difficult client
827434,Difficult client
822359,Difficult client
418775,Difficult client
1102659,Difficult client
1176955,Difficult client
1335713,Difficult client
1328586,Difficult client
2082188,Difficult client
1794411,Difficult client
1883195,Difficult client
1143275,Difficult client
1697690,Difficult client
1522392,Difficult client
775726,Difficult client
2108639,Difficult client
1929373,Difficult client
390512,Difficult client
1775033,Difficult client
254694,Difficult client
1375325,Difficult client
901498,Difficult client
599370,Difficult client
1121773,Difficult client
1706544,Difficult client
1710016,Difficult client
161713,Difficult client
1723229,Difficult client
488946,Difficult client
2049502,Difficult client
101101,Difficult client
1533926,Difficult client
1030158,Difficult client
901432,Difficult client
1286537,Difficult client
1696793,Difficult client
1245821,Difficult client
623293,Difficult client
1686131,Difficult client
407004,Difficult client
922214,Difficult client
2219201,Difficult client
2178323,Difficult client
1323071,Difficult client
780352,Difficult client
639575,Difficult client
432457,Difficult client
1036377,Difficult client
2094881,Difficult client
1174045,Difficult client
2087678,Difficult client
2123361,Difficult client
781036,Difficult client
1078485,Difficult client
295316,Difficult client
1826559,Difficult client
488220,Difficult client
2030994,Difficult client
596964,Difficult client
1815448,Difficult client
168173,Difficult client
938420,Difficult client
636681,Difficult client
2179625,Difficult client
871288,Difficult client
1605284,Difficult client
601473,Difficult client
761850,Difficult client
2119445,Difficult client
1613717,Difficult client
898034,Difficult client
441619,Difficult client
1111061,Difficult client
1569063,Difficult client
1280847,Difficult client
1541062,Difficult client
2127296,Difficult client
1135388,Difficult client
943303,Difficult client
2041846,Difficult client
1131695,Difficult client
68191,Difficult client
1828093,Difficult client
696932,Difficult client
550107,Difficult client
1934466,Difficult client
1250492,Difficult client
706433,Difficult client
35776,Difficult client
286385,Difficult client
548455,Difficult client
897895,Difficult client
1805544,Difficult client
1497841,Difficult client
372334,Difficult client
1793323,Difficult client
1172097,Difficult client
56559,Difficult client
1341383,Difficult client
1576082,Difficult client
2086169,Difficult client
1221080,Difficult client
2097665,Difficult client
2164807,Difficult client
1819931,Difficult client
2040976,Difficult client
1689504,Difficult client
400630,Difficult client
109692,Difficult client
1720861,Difficult client
1325957,Difficult client
