client_id,method,cost,gain
1343742,"{'emails': 2, 'calls': 2}",42.0,15842.603831932118
1225029,"{'emails': 2, 'calls': 2}",42.0,15842.27680783334
1420659,"{'emails': 2, 'calls': 2}",42.0,18528.116994245305
85699,"{'emails': 2, 'calls': 2}",42.0,21222.801144917008
161106,"{'emails': 2, 'calls': 2}",42.0,18487.719261147253
1930706,"{'emails': 2, 'calls': 2}",42.0,21162.077844764724
1808553,"{'emails': 2, 'calls': 2}",42.0,18459.586414795078
1809763,"{'emails': 2, 'calls': 2}",42.0,15741.920905150215
794376,"{'emails': 2, 'calls': 2}",42.0,21096.981075292562
1020355,"{'emails': 2, 'calls': 2}",42.0,21089.796640371012
98952,"{'emails': 2, 'calls': 2}",42.0,15697.091972977314
1592292,"{'emails': 2, 'calls': 2}",42.0,18327.617921489036
2077113,"{'emails': 2, 'calls': 2}",42.0,15611.286002470484
340614,"{'emails': 2, 'calls': 2}",42.0,18244.252433507
1652499,"{'emails': 2, 'calls': 2}",42.0,18225.699181741205
987691,"{'emails': 2, 'calls': 2}",42.0,18223.645399904934
755749,"{'emails': 2, 'calls': 2}",42.0,15528.403891244927
518395,"{'emails': 2, 'calls': 2}",42.0,15504.664171332835
699588,"{'emails': 2, 'calls': 2}",42.0,20774.544594792875
7532,"{'emails': 2, 'calls': 2}",42.0,20754.918460695593
1399764,"{'emails': 2, 'calls': 2}",42.0,18111.24113725607
1245504,"{'emails': 2, 'calls': 2}",42.0,20684.22545573156
106228,"{'emails': 2, 'calls': 2}",42.0,18052.941981914704
1980718,"{'emails': 2, 'calls': 2}",42.0,15410.707677502034
1894763,"{'emails': 2, 'calls': 2}",42.0,20653.118674813624
110368,"{'emails': 2, 'calls': 2}",42.0,15372.978305771134
1791479,"{'emails': 2, 'calls': 2}",42.0,20565.801017451475
261232,"{'emails': 2, 'calls': 2}",42.0,15333.993768802047
742574,"{'emails': 2, 'calls': 2}",42.0,17931.034168497827
388741,"{'emails': 2, 'calls': 2}",42.0,17852.084961539447
203071,"{'emails': 2, 'calls': 2}",42.0,15218.99757508263
1466153,"{'emails': 2, 'calls': 2}",42.0,15209.416569443623
1458372,"{'emails': 2, 'calls': 2}",42.0,17764.134939251453
686357,"{'emails': 2, 'calls': 2}",42.0,15179.76538122237
884508,"{'emails': 2, 'calls': 2}",42.0,17752.549048210614
1590126,"{'emails': 2, 'calls': 2}",42.0,17743.20623607534
2270629,"{'emails': 2, 'calls': 2}",42.0,15161.978504406205
576329,"{'emails': 2, 'calls': 2}",42.0,17722.846394773223
414269,"{'emails': 2, 'calls': 2}",42.0,20298.52193499439
2184540,"{'emails': 2, 'calls': 2}",42.0,20239.224849843846
1931927,"{'emails': 2, 'calls': 2}",42.0,20221.716159392792
1863501,"{'emails': 2, 'calls': 2}",42.0,17647.816220271085
128010,"{'emails': 2, 'calls': 2}",42.0,20214.422171101643
1275604,"{'emails': 2, 'calls': 2}",42.0,17636.446967202224
598735,"{'emails': 2, 'calls': 2}",42.0,15038.110745128704
1903520,"{'emails': 2, 'calls': 2}",42.0,20136.614060950116
217916,"{'emails': 2, 'calls': 2}",42.0,20111.745430918832
371767,"{'emails': 2, 'calls': 2}",42.0,20081.99352800193
1455219,"{'emails': 2, 'calls': 2}",42.0,17518.06279121822
169439,"{'emails': 2, 'calls': 2}",42.0,20053.20986801445
314141,"{'emails': 2, 'calls': 2}",42.0,14945.354924231771
1648073,"{'emails': 2, 'calls': 2}",42.0,20015.832201982204
1782107,"{'emails': 2, 'calls': 2}",42.0,14913.51938438651
1755244,"{'emails': 2, 'calls': 2}",42.0,19979.409659698013
119590,"{'emails': 2, 'calls': 2}",42.0,17424.341402561302
1726373,"{'emails': 2, 'calls': 2}",42.0,19863.50761955882
314143,"{'emails': 2, 'calls': 2}",42.0,17216.5724488339
1444113,"{'emails': 2, 'calls': 2}",42.0,17216.18976495151
797938,"{'emails': 2, 'calls': 2}",42.0,19675.47371593204
286385,"{'emails': 2, 'calls': 2}",42.0,14666.656651231244
815243,"{'emails': 2, 'calls': 2}",42.0,17160.45323109413
333147,"{'emails': 2, 'calls': 2}",42.0,17151.26215456481
1402903,"{'emails': 2, 'calls': 2}",42.0,14654.881894344366
151272,"{'emails': 2, 'calls': 2}",42.0,19636.17542143277
324662,"{'emails': 2, 'calls': 2}",42.0,14647.797162564524
1236702,"{'emails': 2, 'calls': 2}",42.0,19625.69500169741
2131314,"{'emails': 2, 'calls': 2}",42.0,14640.356490169057
206176,"{'emails': 2, 'calls': 2}",42.0,19622.476203922033
951112,"{'emails': 2, 'calls': 2}",42.0,14614.00359957346
463702,"{'emails': 2, 'calls': 2}",42.0,14571.213361704185
2031358,"{'emails': 2, 'calls': 2}",42.0,19468.410692146055
2209417,"{'emails': 2, 'calls': 2}",42.0,14512.880398647067
985887,"{'emails': 2, 'calls': 2}",42.0,19452.92828882444
2020573,"{'emails': 2, 'calls': 2}",42.0,16981.276139495818
794240,"{'emails': 2, 'calls': 2}",42.0,19441.05536300979
740316,"{'emails': 2, 'calls': 2}",42.0,16971.5327293513
1587429,"{'emails': 2, 'calls': 2}",42.0,16946.855751365307
721843,"{'emails': 2, 'calls': 2}",42.0,19394.753084318476
1738032,"{'emails': 2, 'calls': 2}",42.0,14457.283667990441
2105475,"{'emails': 2, 'calls': 2}",42.0,16906.5069032475
1193760,"{'emails': 2, 'calls': 2}",42.0,16855.08410098855
1612285,"{'emails': 2, 'calls': 2}",42.0,19284.13613257479
1693613,"{'emails': 2, 'calls': 2}",42.0,19280.618218710802
59652,"{'emails': 2, 'calls': 2}",42.0,19274.74174824936
421807,"{'emails': 2, 'calls': 2}",42.0,19266.542299283257
2187011,"{'emails': 2, 'calls': 2}",42.0,14357.919212565037
1739769,"{'emails': 2, 'calls': 2}",42.0,16739.098753679493
148846,"{'emails': 2, 'calls': 2}",42.0,14249.392829205783
1518685,"{'emails': 2, 'calls': 2}",42.0,14233.367252033484
1807662,"{'emails': 2, 'calls': 2}",42.0,18923.431981434653
1143875,"{'emails': 2, 'calls': 2}",42.0,16512.536761453684
831991,"{'emails': 2, 'calls': 2}",42.0,18889.23931935295
496176,"{'emails': 2, 'calls': 2}",42.0,14069.542159606479
803466,"{'emails': 2, 'calls': 2}",42.0,16369.639348264714
1991977,"{'emails': 2, 'calls': 2}",42.0,16364.73565387232
1211543,"{'emails': 2, 'calls': 2}",42.0,18676.28498852701
1831281,"{'emails': 2, 'calls': 2}",42.0,18673.611715667554
719982,"{'emails': 2, 'calls': 2}",42.0,16278.622700935946
2131450,"{'emails': 2, 'calls': 2}",42.0,18637.342409171673
1118027,"{'emails': 2, 'calls': 2}",42.0,16262.031010216493
1142133,"{'emails': 2, 'calls': 2}",42.0,18619.656416153983
391753,"{'emails': 2, 'calls': 2}",42.0,18549.18756437762
246755,"{'emails': 2, 'calls': 2}",42.0,13828.007465352064
1031487,"{'emails': 2, 'calls': 2}",42.0,18501.315979715015
1020592,"{'emails': 2, 'calls': 2}",42.0,16125.11579256092
1305663,"{'emails': 2, 'calls': 2}",42.0,18454.044261700674
1714797,"{'emails': 2, 'calls': 2}",42.0,13761.796664168909
705978,"{'emails': 2, 'calls': 2}",42.0,13758.351682547664
1438180,"{'emails': 2, 'calls': 2}",42.0,18434.735269569814
1102418,"{'emails': 2, 'calls': 2}",42.0,18418.39606925809
1923725,"{'emails': 2, 'calls': 2}",42.0,18362.520465723905
650330,"{'emails': 2, 'calls': 2}",42.0,18316.85762398217
1525531,"{'emails': 2, 'calls': 2}",42.0,15979.238618158905
1783033,"{'emails': 2, 'calls': 2}",42.0,18254.13204391211
1527609,"{'emails': 2, 'calls': 2}",42.0,15884.627901676382
1755475,"{'emails': 2, 'calls': 2}",42.0,13564.735853526874
1998108,"{'emails': 2, 'calls': 2}",42.0,15854.708905855323
1743974,"{'emails': 2, 'calls': 2}",42.0,18149.85545608519
1543245,"{'emails': 2, 'calls': 2}",42.0,18134.29499788696
2010082,"{'emails': 2, 'calls': 2}",42.0,18129.830097699945
1671027,"{'emails': 2, 'calls': 2}",42.0,13500.25462172191
854832,"{'emails': 2, 'calls': 2}",42.0,13467.619740783994
1129155,"{'emails': 2, 'calls': 2}",42.0,18038.175460249913
306885,"{'emails': 2, 'calls': 2}",42.0,15742.28896285863
1451087,"{'emails': 2, 'calls': 2}",42.0,13448.644643264885
1198047,"{'emails': 2, 'calls': 2}",42.0,15735.866698278229
177107,"{'emails': 2, 'calls': 2}",42.0,15718.305821575152
1090408,"{'emails': 2, 'calls': 2}",42.0,15698.254336284717
792871,"{'emails': 2, 'calls': 2}",42.0,13402.866659088084
1300217,"{'emails': 2, 'calls': 2}",42.0,17941.02067995745
2114132,"{'emails': 2, 'calls': 2}",42.0,13379.362128281897
605720,"{'emails': 2, 'calls': 2}",42.0,15644.161953198742
1826559,"{'emails': 2, 'calls': 2}",42.0,13349.222786290975
1050741,"{'emails': 2, 'calls': 2}",42.0,15584.967240742815
842138,"{'emails': 2, 'calls': 2}",42.0,15564.293244916222
1467396,"{'emails': 2, 'calls': 2}",42.0,15540.5337558665
441294,"{'emails': 2, 'calls': 2}",42.0,17745.567131482305
2232985,"{'emails': 2, 'calls': 2}",42.0,15486.172192364937
216645,"{'emails': 2, 'calls': 2}",42.0,13233.61349516221
384506,"{'emails': 2, 'calls': 2}",42.0,13221.564251013162
1843293,"{'emails': 2, 'calls': 2}",42.0,15451.21791368178
81752,"{'emails': 2, 'calls': 2}",42.0,17604.81105797388
667821,"{'emails': 2, 'calls': 2}",42.0,13112.275681453391
385150,"{'emails': 2, 'calls': 2}",42.0,13105.616220705151
1768152,"{'emails': 2, 'calls': 2}",42.0,13067.170463831277
836163,"{'emails': 2, 'calls': 2}",42.0,15284.048541722543
1382442,"{'emails': 2, 'calls': 2}",42.0,13024.010997999374
1411673,"{'emails': 2, 'calls': 2}",42.0,13020.20910120433
751742,"{'emails': 2, 'calls': 2}",42.0,12990.692324620593
235273,"{'emails': 2, 'calls': 2}",42.0,17411.46364869998
389501,"{'emails': 2, 'calls': 2}",42.0,17319.202570682235
782322,"{'emails': 2, 'calls': 2}",42.0,12912.149887175285
962506,"{'emails': 2, 'calls': 2}",42.0,12908.33404711019
1338658,"{'emails': 2, 'calls': 2}",42.0,12904.42324223118
187052,"{'emails': 2, 'calls': 2}",42.0,17281.20757792618
556534,"{'emails': 2, 'calls': 2}",42.0,17259.225086991893
1633615,"{'emails': 2, 'calls': 2}",42.0,12851.948209092634
2218584,"{'emails': 2, 'calls': 2}",42.0,15032.941458278441
380745,"{'emails': 2, 'calls': 2}",42.0,12806.052623581307
1651643,"{'emails': 2, 'calls': 2}",42.0,12802.051190483824
1260262,"{'emails': 2, 'calls': 2}",42.0,12800.810982476683
248370,"{'emails': 2, 'calls': 2}",42.0,17147.11682504569
950353,"{'emails': 2, 'calls': 2}",42.0,12785.337799616027
67950,"{'emails': 2, 'calls': 2}",42.0,14956.367927826625
1076283,"{'emails': 2, 'calls': 2}",42.0,14937.613889939606
14147,"{'emails': 2, 'calls': 2}",42.0,14903.723181656751
954193,"{'emails': 2, 'calls': 2}",42.0,12697.99688532545
481858,"{'emails': 2, 'calls': 2}",42.0,17004.36421542343
770355,"{'emails': 2, 'calls': 2}",42.0,16927.47092060347
941725,"{'emails': 2, 'calls': 2}",42.0,12613.439635551116
1717193,"{'emails': 2, 'calls': 2}",42.0,14755.267891144544
676141,"{'emails': 2, 'calls': 2}",42.0,12605.907473880901
1863002,"{'emails': 2, 'calls': 2}",42.0,14745.693525489327
1519717,"{'emails': 2, 'calls': 2}",42.0,16878.957443904994
192017,"{'emails': 2, 'calls': 2}",42.0,12578.757000333004
1663791,"{'emails': 2, 'calls': 2}",42.0,14705.142127645577
867654,"{'emails': 2, 'calls': 2}",42.0,14683.998319984843
1151459,"{'emails': 2, 'calls': 2}",42.0,14647.827609346043
946064,"{'emails': 2, 'calls': 2}",42.0,14583.774907006817
456910,"{'emails': 2, 'calls': 2}",42.0,14559.891532949732
2141735,"{'emails': 2, 'calls': 2}",42.0,16677.476981863503
1259232,"{'emails': 2, 'calls': 2}",42.0,12431.355333628386
1199031,"{'emails': 2, 'calls': 2}",42.0,16658.83704334565
514966,"{'emails': 2, 'calls': 2}",42.0,16652.228925552525
3275,"{'emails': 2, 'calls': 2}",42.0,16629.952928911844
123732,"{'emails': 2, 'calls': 2}",42.0,12399.813157109724
2245691,"{'emails': 2, 'calls': 2}",42.0,16574.031669793858
134706,"{'emails': 2, 'calls': 2}",42.0,16568.18585473542
1306594,"{'emails': 2, 'calls': 2}",42.0,16559.85301557494
1744826,"{'emails': 2, 'calls': 2}",42.0,16509.34755879366
557237,"{'emails': 2, 'calls': 2}",42.0,12311.670243322798
1333348,"{'emails': 2, 'calls': 2}",42.0,14378.354831542698
1984387,"{'emails': 2, 'calls': 2}",42.0,14349.806908436973
2016051,"{'emails': 2, 'calls': 2}",42.0,14287.904267009504
194092,"{'emails': 2, 'calls': 2}",42.0,14274.800335273832
568196,"{'emails': 2, 'calls': 2}",42.0,16346.47199979078
393294,"{'emails': 2, 'calls': 2}",42.0,14268.286987981524
1016606,"{'emails': 2, 'calls': 2}",42.0,14265.583492515498
1583532,"{'emails': 2, 'calls': 2}",42.0,16326.631813746288
323419,"{'emails': 2, 'calls': 2}",42.0,14252.493566877754
1937135,"{'emails': 2, 'calls': 2}",42.0,16309.011787704934
1785587,"{'emails': 2, 'calls': 2}",42.0,12165.15166380233
1445193,"{'emails': 2, 'calls': 2}",42.0,14231.29419673187
628645,"{'emails': 2, 'calls': 2}",42.0,12139.31282884622
907531,"{'emails': 2, 'calls': 2}",42.0,14199.429371549031
1628278,"{'emails': 2, 'calls': 2}",42.0,16233.53298344761
2006593,"{'emails': 2, 'calls': 2}",42.0,16197.35639030578
96531,"{'emails': 2, 'calls': 2}",42.0,14127.348366564343
1426002,"{'emails': 2, 'calls': 2}",42.0,12057.488753762747
935105,"{'emails': 2, 'calls': 2}",42.0,12022.277428261723
1158305,"{'emails': 2, 'calls': 2}",42.0,14018.560962801252
1749221,"{'emails': 2, 'calls': 2}",42.0,16027.82639477899
1630430,"{'emails': 2, 'calls': 2}",42.0,11935.942952004694
967379,"{'emails': 2, 'calls': 2}",42.0,13960.625724101452
609652,"{'emails': 2, 'calls': 2}",42.0,13903.972036511228
822403,"{'emails': 2, 'calls': 2}",42.0,11872.959720969575
2198730,"{'emails': 2, 'calls': 2}",42.0,13880.16973874313
1221451,"{'emails': 2, 'calls': 2}",42.0,11845.203056040447
1013051,"{'emails': 2, 'calls': 2}",42.0,11814.261215034809
94399,"{'emails': 2, 'calls': 2}",42.0,15810.824629494731
1593098,"{'emails': 2, 'calls': 2}",42.0,15789.875462368087
1270554,"{'emails': 2, 'calls': 2}",42.0,13776.631252998457
796721,"{'emails': 2, 'calls': 2}",42.0,11755.742651106191
1031088,"{'emails': 2, 'calls': 2}",42.0,15755.508943332374
963466,"{'emails': 2, 'calls': 2}",42.0,13737.14001271493
1838376,"{'emails': 2, 'calls': 2}",42.0,11631.415158487775
709093,"{'emails': 2, 'calls': 2}",42.0,15563.590854651477
1160866,"{'emails': 2, 'calls': 2}",42.0,15538.31811024433
104245,"{'emails': 2, 'calls': 2}",42.0,13466.548785430055
1216921,"{'emails': 2, 'calls': 2}",42.0,11493.700317702882
268825,"{'emails': 2, 'calls': 2}",42.0,15396.837336624427
711522,"{'emails': 2, 'calls': 2}",42.0,13415.965958787721
447357,"{'emails': 2, 'calls': 2}",42.0,13414.353122288572
468328,"{'emails': 2, 'calls': 2}",42.0,13411.031719527695
1078618,"{'emails': 2, 'calls': 2}",42.0,15246.498198235526
1792864,"{'emails': 2, 'calls': 2}",42.0,11356.19123112976
1446451,"{'emails': 2, 'calls': 2}",42.0,13285.615831731326
119694,"{'emails': 2, 'calls': 2}",42.0,11286.904332342718
1349763,"{'emails': 2, 'calls': 2}",42.0,15107.080905591969
33970,"{'emails': 2, 'calls': 2}",42.0,13178.510978914479
420647,"{'emails': 2, 'calls': 2}",42.0,15093.612955144366
420739,"{'emails': 2, 'calls': 2}",42.0,15089.535528333641
1255147,"{'emails': 2, 'calls': 2}",42.0,15069.75052573418
778697,"{'emails': 2, 'calls': 2}",42.0,11214.910375083558
937376,"{'emails': 2, 'calls': 2}",42.0,11214.2256009133
1500072,"{'emails': 2, 'calls': 2}",42.0,13052.749021587813
409033,"{'emails': 2, 'calls': 2}",42.0,14936.038454080357
1681478,"{'emails': 2, 'calls': 2}",42.0,13032.335583604094
1565219,"{'emails': 2, 'calls': 2}",42.0,14917.540582708953
2214891,"{'emails': 2, 'calls': 2}",42.0,11127.557315512335
818853,"{'emails': 2, 'calls': 2}",42.0,11072.7355129706
1498825,"{'emails': 2, 'calls': 2}",42.0,11060.958628535436
1066419,"{'emails': 2, 'calls': 2}",42.0,14817.756476946139
623711,"{'emails': 2, 'calls': 2}",42.0,11047.707550757652
1707591,"{'emails': 2, 'calls': 2}",42.0,11021.943543791218
1354365,"{'emails': 2, 'calls': 2}",42.0,10992.883459181374
401374,"{'emails': 2, 'calls': 2}",42.0,14706.282961785018
625776,"{'emails': 2, 'calls': 2}",42.0,12835.933021161156
2011621,"{'emails': 2, 'calls': 2}",42.0,10967.503988348382
1521031,"{'emails': 2, 'calls': 2}",42.0,14664.222426634975
1611805,"{'emails': 2, 'calls': 2}",42.0,12790.199349327091
1185662,"{'emails': 2, 'calls': 2}",42.0,14639.62299248176
846838,"{'emails': 2, 'calls': 2}",42.0,10907.470234140952
1952428,"{'emails': 2, 'calls': 2}",42.0,10810.21849741601
1219230,"{'emails': 2, 'calls': 2}",42.0,10808.965152031995
1838915,"{'emails': 2, 'calls': 2}",42.0,14474.409829639946
863192,"{'emails': 2, 'calls': 2}",42.0,10787.733134753056
30992,"{'emails': 2, 'calls': 2}",42.0,12574.196703620004
1200054,"{'emails': 2, 'calls': 2}",42.0,12563.591374349924
1856033,"{'emails': 2, 'calls': 2}",42.0,14390.14271220929
1573473,"{'emails': 2, 'calls': 2}",42.0,14342.184010125971
1516782,"{'emails': 2, 'calls': 2}",42.0,10699.24931618589
201277,"{'emails': 2, 'calls': 2}",42.0,14334.966679909701
1036108,"{'emails': 2, 'calls': 2}",42.0,14325.350158919518
2070693,"{'emails': 2, 'calls': 2}",42.0,12486.00918774015
113364,"{'emails': 2, 'calls': 2}",42.0,14273.64562460381
122215,"{'emails': 2, 'calls': 2}",42.0,14225.563776640123
1315455,"{'emails': 2, 'calls': 2}",42.0,10584.916344190038
1799635,"{'emails': 2, 'calls': 2}",42.0,10567.712378805149
2120505,"{'emails': 2, 'calls': 2}",42.0,10527.843531782193
436884,"{'emails': 2, 'calls': 2}",42.0,10468.2752386308
2084146,"{'emails': 2, 'calls': 2}",42.0,10445.529116411548
461503,"{'emails': 2, 'calls': 2}",42.0,13888.424246395498
744033,"{'emails': 2, 'calls': 2}",42.0,10334.713091921822
2083335,"{'emails': 2, 'calls': 2}",42.0,11980.894085742359
374646,"{'emails': 2, 'calls': 2}",42.0,13695.758101621266
716846,"{'emails': 2, 'calls': 2}",42.0,11925.2234601643
965084,"{'emails': 2, 'calls': 2}",42.0,13646.432943499285
339016,"{'emails': 2, 'calls': 2}",42.0,13609.385364341008
1416283,"{'emails': 2, 'calls': 2}",42.0,11870.97151932572
737013,"{'emails': 2, 'calls': 2}",42.0,10141.47674017331
1465213,"{'emails': 2, 'calls': 2}",42.0,10126.655790479299
1592254,"{'emails': 2, 'calls': 2}",42.0,13568.057874063403
482937,"{'emails': 2, 'calls': 2}",42.0,10097.411668595292
504030,"{'emails': 2, 'calls': 2}",42.0,10093.79264057909
1499598,"{'emails': 2, 'calls': 2}",42.0,13522.772972863333
50583,"{'emails': 2, 'calls': 2}",42.0,13370.563421551276
1656746,"{'emails': 2, 'calls': 2}",42.0,11671.918767321305
157516,"{'emails': 2, 'calls': 2}",42.0,13319.86973800031
1634263,"{'emails': 2, 'calls': 2}",42.0,13245.562926013165
2180435,"{'emails': 2, 'calls': 2}",42.0,11559.827376188621
1118653,"{'emails': 2, 'calls': 2}",42.0,11529.128430816021
867953,"{'emails': 2, 'calls': 2}",42.0,13196.64552012469
417621,"{'emails': 2, 'calls': 2}",42.0,13190.97971453263
1689504,"{'emails': 2, 'calls': 2}",42.0,9816.868675316771
2154130,"{'emails': 2, 'calls': 2}",42.0,11479.061775175693
2119345,"{'emails': 2, 'calls': 2}",42.0,13136.601407799932
951347,"{'emails': 2, 'calls': 2}",42.0,11451.95834352952
1442263,"{'emails': 2, 'calls': 2}",42.0,13112.111115913885
1763778,"{'emails': 2, 'calls': 2}",42.0,13103.870692839375
1541410,"{'emails': 2, 'calls': 2}",42.0,11436.076232768843
1656463,"{'emails': 2, 'calls': 2}",42.0,13079.938185025783
932122,"{'emails': 2, 'calls': 2}",42.0,13058.912728348178
543027,"{'emails': 2, 'calls': 2}",42.0,11393.772224600256
1083808,"{'emails': 2, 'calls': 2}",42.0,13019.242837951842
1342315,"{'emails': 2, 'calls': 2}",42.0,11359.426309718006
1876315,"{'emails': 2, 'calls': 2}",42.0,11354.502161308188
822308,"{'emails': 2, 'calls': 2}",42.0,12989.939860413677
1531626,"{'emails': 2, 'calls': 2}",42.0,9669.133571066046
2199676,"{'emails': 2, 'calls': 2}",42.0,11314.739012061562
1639156,"{'emails': 2, 'calls': 2}",42.0,11286.873703161238
252067,"{'emails': 2, 'calls': 2}",42.0,11284.639968049736
238695,"{'emails': 2, 'calls': 2}",42.0,11275.419722223482
1120652,"{'emails': 2, 'calls': 2}",42.0,11254.413891632374
824514,"{'emails': 2, 'calls': 2}",42.0,12874.521993817287
343691,"{'emails': 2, 'calls': 2}",42.0,12866.775455820138
922197,"{'emails': 2, 'calls': 2}",42.0,11223.66440809616
1759258,"{'emails': 2, 'calls': 2}",42.0,12847.892791057935
1697080,"{'emails': 2, 'calls': 2}",42.0,9582.949778172602
2130873,"{'emails': 2, 'calls': 2}",42.0,11211.036703201691
131910,"{'emails': 2, 'calls': 2}",42.0,12811.128437799423
184592,"{'emails': 2, 'calls': 2}",42.0,12810.4795685547
2274190,"{'emails': 2, 'calls': 2}",42.0,9552.81181539413
1223096,"{'emails': 2, 'calls': 2}",42.0,11153.769091572249
1804704,"{'emails': 2, 'calls': 2}",42.0,11148.874454903078
1999747,"{'emails': 2, 'calls': 2}",42.0,11141.520809287927
800528,"{'emails': 2, 'calls': 2}",42.0,11135.179703765307
104323,"{'emails': 2, 'calls': 2}",42.0,9504.835068649743
188257,"{'emails': 2, 'calls': 2}",42.0,11051.135204146913
1489079,"{'emails': 2, 'calls': 2}",42.0,9424.378195982383
1290198,"{'emails': 2, 'calls': 2}",42.0,10956.912553083064
114546,"{'emails': 2, 'calls': 2}",42.0,9342.93565047799
339477,"{'emails': 2, 'calls': 2}",42.0,10925.264921207456
1961428,"{'emails': 2, 'calls': 2}",42.0,9307.236065564815
1397951,"{'emails': 2, 'calls': 2}",42.0,9292.095059202084
1633336,"{'emails': 2, 'calls': 2}",42.0,9291.933252572633
726023,"{'emails': 2, 'calls': 2}",42.0,10867.530738916126
1523952,"{'emails': 2, 'calls': 2}",42.0,10840.75652210814
720811,"{'emails': 2, 'calls': 2}",42.0,10816.890397816242
2031266,"{'emails': 2, 'calls': 2}",42.0,10806.403774127897
291940,"{'emails': 2, 'calls': 2}",42.0,10781.569017140024
164306,"{'emails': 2, 'calls': 2}",42.0,10776.226909225948
1057428,"{'emails': 2, 'calls': 2}",42.0,9208.226396392673
1766564,"{'emails': 2, 'calls': 2}",42.0,9197.288453733532
674142,"{'emails': 2, 'calls': 2}",42.0,10743.824673319026
1976861,"{'emails': 2, 'calls': 2}",42.0,10728.299726615838
1089312,"{'emails': 2, 'calls': 2}",42.0,10684.884392744718
389995,"{'emails': 2, 'calls': 2}",42.0,10663.471289511548
48849,"{'emails': 2, 'calls': 2}",42.0,10631.666454253707
834233,"{'emails': 2, 'calls': 2}",42.0,12149.991942662455
125037,"{'emails': 2, 'calls': 2}",42.0,10578.022395001102
1078702,"{'emails': 2, 'calls': 2}",42.0,10564.563082139466
2216111,"{'emails': 2, 'calls': 2}",42.0,10560.562236041405
2079541,"{'emails': 2, 'calls': 2}",42.0,12088.38497745882
97508,"{'emails': 2, 'calls': 2}",42.0,9015.380486536034
1457417,"{'emails': 2, 'calls': 2}",42.0,12070.878328953704
2166098,"{'emails': 2, 'calls': 2}",42.0,10529.603646304357
1780385,"{'emails': 2, 'calls': 2}",42.0,8971.418606405725
342699,"{'emails': 2, 'calls': 2}",42.0,10447.130814040536
1904751,"{'emails': 2, 'calls': 2}",42.0,8853.160905800778
708228,"{'emails': 2, 'calls': 2}",42.0,11838.874551292081
1780525,"{'emails': 2, 'calls': 2}",42.0,8781.053596144893
1066598,"{'emails': 2, 'calls': 2}",42.0,11768.409980465893
1760046,"{'emails': 2, 'calls': 2}",42.0,11747.016389641774
98863,"{'emails': 2, 'calls': 2}",42.0,8752.048893488272
1648624,"{'emails': 2, 'calls': 2}",42.0,10209.126642255167
1735940,"{'emails': 2, 'calls': 2}",42.0,11689.060476120787
1859180,"{'emails': 2, 'calls': 2}",42.0,11650.093893104118
328832,"{'emails': 2, 'calls': 2}",42.0,10169.460335531621
853952,"{'emails': 2, 'calls': 2}",42.0,11604.570504123827
1441192,"{'emails': 2, 'calls': 2}",42.0,11495.176656434947
1041909,"{'emails': 2, 'calls': 2}",42.0,10024.311601968906
2096845,"{'emails': 2, 'calls': 2}",42.0,10017.608345372913
1578879,"{'emails': 2, 'calls': 2}",42.0,8507.791571203681
2246459,"{'emails': 2, 'calls': 2}",42.0,11374.051801139285
1325380,"{'emails': 2, 'calls': 2}",42.0,9927.265604075506
1746138,"{'emails': 2, 'calls': 2}",42.0,11362.392639251062
1684366,"{'emails': 2, 'calls': 2}",42.0,8447.112323837577
2089638,"{'emails': 2, 'calls': 2}",42.0,11321.444910825594
1776620,"{'emails': 2, 'calls': 2}",42.0,8432.151038950624
2084783,"{'emails': 2, 'calls': 2}",42.0,8431.360021457775
2234921,"{'emails': 2, 'calls': 2}",42.0,11277.542490916434
262601,"{'emails': 2, 'calls': 2}",42.0,9817.101450296788
2041677,"{'emails': 2, 'calls': 2}",42.0,8354.22166852279
1083721,"{'emails': 2, 'calls': 2}",42.0,9768.971907078545
197781,"{'emails': 2, 'calls': 2}",42.0,11174.384855352055
1622718,"{'emails': 2, 'calls': 2}",42.0,8317.848724019103
1204558,"{'emails': 2, 'calls': 2}",42.0,9719.224626456986
1404558,"{'emails': 2, 'calls': 2}",42.0,9711.304295548307
2150957,"{'emails': 2, 'calls': 2}",42.0,8295.852200539628
1329622,"{'emails': 2, 'calls': 2}",42.0,11110.820909164117
2267705,"{'emails': 2, 'calls': 2}",42.0,11088.015282310245
1806112,"{'emails': 2, 'calls': 2}",42.0,11084.804070325932
1502858,"{'emails': 2, 'calls': 2}",42.0,11077.383088582434
1938826,"{'emails': 2, 'calls': 2}",42.0,9622.620272391949
1427954,"{'emails': 2, 'calls': 2}",42.0,8207.289137554199
63099,"{'emails': 2, 'calls': 2}",42.0,8185.203073500164
178196,"{'emails': 2, 'calls': 2}",42.0,8135.800243014819
562816,"{'emails': 2, 'calls': 2}",42.0,10903.361981670738
2269889,"{'emails': 2, 'calls': 2}",42.0,8125.270927705789
2100425,"{'emails': 2, 'calls': 2}",42.0,8122.114069180484
2122858,"{'emails': 2, 'calls': 2}",42.0,9492.606863602428
238534,"{'emails': 2, 'calls': 2}",42.0,9472.722138166122
1821278,"{'emails': 2, 'calls': 2}",42.0,9472.181742311312
1601248,"{'emails': 2, 'calls': 2}",42.0,9466.550102634485
253854,"{'emails': 2, 'calls': 2}",42.0,9437.453232351598
